sample_id,label,label_name,image_path,mode,width,height,array_shape,dtype,min_pixel,max_pixel,mean_pixel,std_pixel
1-623,0,non-inclusion,Heat 1 images/imgs/00623.TIF,L,128,128,"(128, 128)",uint8,95.0,235.0,197.128662109375,10.259281419344079
1-625,0,non-inclusion,Heat 1 images/imgs/00625.TIF,L,128,128,"(128, 128)",uint8,48.0,233.0,199.87542724609375,11.651868382571331
1-628,0,non-inclusion,Heat 1 images/imgs/00628.TIF,L,128,128,"(128, 128)",uint8,54.0,255.0,189.15435791015625,24.99274385522558
1-641,0,non-inclusion,Heat 1 images/imgs/00641.TIF,L,128,128,"(128, 128)",uint8,75.0,231.0,193.511474609375,14.076698220337917
1-657,0,non-inclusion,Heat 1 images/imgs/00657.TIF,L,128,128,"(128, 128)",uint8,45.0,239.0,182.1494140625,24.093694565606572
1-658,0,non-inclusion,Heat 1 images/imgs/00658.TIF,L,128,128,"(128, 128)",uint8,35.0,238.0,190.63861083984375,24.04979526460574
1-659,0,non-inclusion,Heat 1 images/imgs/00659.TIF,L,128,128,"(128, 128)",uint8,84.0,240.0,189.64178466796875,20.707279409556172
1-667,0,non-inclusion,Heat 1 images/imgs/00667.TIF,L,128,128,"(128, 128)",uint8,41.0,234.0,181.55267333984375,30.748918758488806
1-671,0,non-inclusion,Heat 1 images/imgs/00671.TIF,L,128,128,"(128, 128)",uint8,124.0,234.0,185.25128173828125,15.211979678849335
1-675,0,non-inclusion,Heat 1 images/imgs/00675.TIF,L,128,128,"(128, 128)",uint8,132.0,234.0,183.236572265625,16.03138905180473
1-676,0,non-inclusion,Heat 1 images/imgs/00676.TIF,L,128,128,"(128, 128)",uint8,116.0,230.0,181.67962646484375,14.756766852087816
1-682,0,non-inclusion,Heat 1 images/imgs/00682.TIF,L,128,128,"(128, 128)",uint8,63.0,245.0,188.48626708984375,19.77512572753941
1-691,0,non-inclusion,Heat 1 images/imgs/00691.TIF,L,128,128,"(128, 128)",uint8,106.0,255.0,184.43341064453125,18.387723046274335
1-696,0,non-inclusion,Heat 1 images/imgs/00696.TIF,L,128,128,"(128, 128)",uint8,108.0,243.0,185.8858642578125,18.154062378565722
1-703,0,non-inclusion,Heat 1 images/imgs/00703.TIF,L,128,128,"(128, 128)",uint8,74.0,231.0,196.181640625,11.29807284640724
1-705,0,non-inclusion,Heat 1 images/imgs/00705.TIF,L,128,128,"(128, 128)",uint8,45.0,240.0,200.08984375,15.498471584642175
1-709,0,non-inclusion,Heat 1 images/imgs/00709.TIF,L,128,128,"(128, 128)",uint8,39.0,233.0,200.33349609375,13.957441279625844
1-710,0,non-inclusion,Heat 1 images/imgs/00710.TIF,L,128,128,"(128, 128)",uint8,62.0,236.0,199.7496337890625,15.887715206875903
1-735,0,non-inclusion,Heat 1 images/imgs/00735.TIF,L,128,128,"(128, 128)",uint8,90.0,239.0,198.02984619140625,14.572552201378103
1-758,0,non-inclusion,Heat 1 images/imgs/00758.TIF,L,128,128,"(128, 128)",uint8,9.0,236.0,184.48455810546875,29.706755775350675
1-759,0,non-inclusion,Heat 1 images/imgs/00759.TIF,L,128,128,"(128, 128)",uint8,9.0,243.0,185.96234130859375,31.669887861421184
1-760,0,non-inclusion,Heat 1 images/imgs/00760.TIF,L,128,128,"(128, 128)",uint8,2.0,254.0,184.2528076171875,27.204131127791364
1-762,0,non-inclusion,Heat 1 images/imgs/00762.TIF,L,128,128,"(128, 128)",uint8,63.0,233.0,195.58319091796875,13.932061304805366
1-763,0,non-inclusion,Heat 1 images/imgs/00763.TIF,L,128,128,"(128, 128)",uint8,104.0,241.0,190.56884765625,17.1557987827798
1-771,0,non-inclusion,Heat 1 images/imgs/00771.TIF,L,128,128,"(128, 128)",uint8,114.0,235.0,200.16424560546875,11.046347381416536
1-772,0,non-inclusion,Heat 1 images/imgs/00772.TIF,L,128,128,"(128, 128)",uint8,38.0,235.0,187.45159912109375,25.070308383285717
1-774,0,non-inclusion,Heat 1 images/imgs/00774.TIF,L,128,128,"(128, 128)",uint8,118.0,238.0,192.8076171875,13.275149355692937
1-775,0,non-inclusion,Heat 1 images/imgs/00775.TIF,L,128,128,"(128, 128)",uint8,151.0,229.0,197.499755859375,8.71977900171976
1-780,0,non-inclusion,Heat 1 images/imgs/00780.TIF,L,128,128,"(128, 128)",uint8,115.0,232.0,197.05120849609375,9.475387125918475
1-781,0,non-inclusion,Heat 1 images/imgs/00781.TIF,L,128,128,"(128, 128)",uint8,80.0,243.0,189.2493896484375,23.72890844136909
1-782,0,non-inclusion,Heat 1 images/imgs/00782.TIF,L,128,128,"(128, 128)",uint8,78.0,252.0,192.58087158203125,18.242127016016244
1-785,0,non-inclusion,Heat 1 images/imgs/00785.TIF,L,128,128,"(128, 128)",uint8,70.0,232.0,192.8800048828125,17.993943089011957
1-793,0,non-inclusion,Heat 1 images/imgs/00793.TIF,L,128,128,"(128, 128)",uint8,75.0,238.0,187.15570068359375,21.045036064156786
1-796,0,non-inclusion,Heat 1 images/imgs/00796.TIF,L,128,128,"(128, 128)",uint8,23.0,243.0,188.20758056640625,28.969728672381784
1-797,0,non-inclusion,Heat 1 images/imgs/00797.TIF,L,128,128,"(128, 128)",uint8,37.0,240.0,179.47821044921875,29.568592276923063
1-804,0,non-inclusion,Heat 1 images/imgs/00804.TIF,L,128,128,"(128, 128)",uint8,113.0,234.0,188.4078369140625,15.508111288329584
1-813,0,non-inclusion,Heat 1 images/imgs/00813.TIF,L,128,128,"(128, 128)",uint8,13.0,240.0,174.43646240234375,45.07085747400901
1-816,0,non-inclusion,Heat 1 images/imgs/00816.TIF,L,128,128,"(128, 128)",uint8,90.0,232.0,195.607666015625,15.363892704803183
1-818,0,non-inclusion,Heat 1 images/imgs/00818.TIF,L,128,128,"(128, 128)",uint8,25.0,231.0,172.15985107421875,36.78461044118657
1-820,0,non-inclusion,Heat 1 images/imgs/00820.TIF,L,128,128,"(128, 128)",uint8,104.0,252.0,185.18951416015625,17.90923322412406
1-838,0,non-inclusion,Heat 1 images/imgs/00838.TIF,L,128,128,"(128, 128)",uint8,62.0,250.0,184.690185546875,25.74589358497797
1-839,0,non-inclusion,Heat 1 images/imgs/00839.TIF,L,128,128,"(128, 128)",uint8,31.0,242.0,181.45477294921875,29.56275857812076
1-844,0,non-inclusion,Heat 1 images/imgs/00844.TIF,L,128,128,"(128, 128)",uint8,108.0,237.0,193.986328125,16.2506064668606
1-845,0,non-inclusion,Heat 1 images/imgs/00845.TIF,L,128,128,"(128, 128)",uint8,72.0,233.0,198.79644775390625,13.996642998004162
1-847,0,non-inclusion,Heat 1 images/imgs/00847.TIF,L,128,128,"(128, 128)",uint8,92.0,235.0,174.70001220703125,20.604328774742058
1-862,0,non-inclusion,Heat 1 images/imgs/00862.TIF,L,128,128,"(128, 128)",uint8,59.0,231.0,195.45257568359375,15.736421383702949
1-866,0,non-inclusion,Heat 1 images/imgs/00866.TIF,L,128,128,"(128, 128)",uint8,48.0,231.0,194.6650390625,14.620562507829483
1-878,0,non-inclusion,Heat 1 images/imgs/00878.TIF,L,128,128,"(128, 128)",uint8,38.0,235.0,196.687255859375,12.619810338412568
1-898,0,non-inclusion,Heat 1 images/imgs/00898.TIF,L,128,128,"(128, 128)",uint8,105.0,231.0,196.31591796875,10.34467875065284
1-909,0,non-inclusion,Heat 1 images/imgs/00909.TIF,L,128,128,"(128, 128)",uint8,31.0,229.0,194.17010498046875,15.635837876878425
1-915,0,non-inclusion,Heat 1 images/imgs/00915.TIF,L,128,128,"(128, 128)",uint8,85.0,238.0,199.01287841796875,12.304229363132393
1-918,0,non-inclusion,Heat 1 images/imgs/00918.TIF,L,128,128,"(128, 128)",uint8,133.0,235.0,198.766845703125,11.833952882771726
1-922,0,non-inclusion,Heat 1 images/imgs/00922.TIF,L,128,128,"(128, 128)",uint8,116.0,237.0,195.283203125,14.611196279982613
1-934,0,non-inclusion,Heat 1 images/imgs/00934.TIF,L,128,128,"(128, 128)",uint8,30.0,229.0,194.1317138671875,15.315739775003623
1-940,0,non-inclusion,Heat 1 images/imgs/00940.TIF,L,128,128,"(128, 128)",uint8,111.0,237.0,196.48681640625,14.48374533493429
1-944,0,non-inclusion,Heat 1 images/imgs/00944.TIF,L,128,128,"(128, 128)",uint8,26.0,229.0,195.87548828125,12.719157884885458
1-954,0,non-inclusion,Heat 1 images/imgs/00954.TIF,L,128,128,"(128, 128)",uint8,21.0,229.0,193.89190673828125,16.427377703396616
1-958,0,non-inclusion,Heat 1 images/imgs/00958.TIF,L,128,128,"(128, 128)",uint8,36.0,238.0,200.07208251953125,14.129540438283787
1-965,0,non-inclusion,Heat 1 images/imgs/00965.TIF,L,128,128,"(128, 128)",uint8,26.0,233.0,198.46868896484375,15.428506555754268
1-976,0,non-inclusion,Heat 1 images/imgs/00976.TIF,L,128,128,"(128, 128)",uint8,29.0,230.0,194.777587890625,16.901381884668954
1-977,0,non-inclusion,Heat 1 images/imgs/00977.TIF,L,128,128,"(128, 128)",uint8,83.0,238.0,199.86590576171875,10.438349033811143
1-990,0,non-inclusion,Heat 1 images/imgs/00990.TIF,L,128,128,"(128, 128)",uint8,35.0,237.0,199.04205322265625,16.91497367877964
1-991,0,non-inclusion,Heat 1 images/imgs/00991.TIF,L,128,128,"(128, 128)",uint8,86.0,236.0,199.82611083984375,10.438370068592434
1-998,0,non-inclusion,Heat 1 images/imgs/00998.TIF,L,128,128,"(128, 128)",uint8,98.0,239.0,191.55828857421875,16.584471596805265
1-1005,0,non-inclusion,Heat 1 images/imgs/01005.TIF,L,128,128,"(128, 128)",uint8,76.0,234.0,198.99761962890625,10.117537117407315
1-1010,0,non-inclusion,Heat 1 images/imgs/01010.TIF,L,128,128,"(128, 128)",uint8,61.0,234.0,198.955322265625,14.058248697441428
1-1014,0,non-inclusion,Heat 1 images/imgs/01014.TIF,L,128,128,"(128, 128)",uint8,56.0,234.0,197.67279052734375,16.673908231104225
1-1023,0,non-inclusion,Heat 1 images/imgs/01023.TIF,L,128,128,"(128, 128)",uint8,89.0,237.0,198.43212890625,10.748763689763729
1-1028,0,non-inclusion,Heat 1 images/imgs/01028.TIF,L,128,128,"(128, 128)",uint8,59.0,231.0,196.40960693359375,12.648942064202274
1-1037,0,non-inclusion,Heat 1 images/imgs/01037.TIF,L,128,128,"(128, 128)",uint8,151.0,233.0,195.42608642578125,10.649421871520008
1-1045,0,non-inclusion,Heat 1 images/imgs/01045.TIF,L,128,128,"(128, 128)",uint8,30.0,234.0,197.86773681640625,14.6800313159934
1-1054,0,non-inclusion,Heat 1 images/imgs/01054.TIF,L,128,128,"(128, 128)",uint8,55.0,238.0,198.85784912109375,13.255968425179088
1-1065,0,non-inclusion,Heat 1 images/imgs/01065.TIF,L,128,128,"(128, 128)",uint8,144.0,229.0,196.0072021484375,9.415612392341131
1-1070,0,non-inclusion,Heat 1 images/imgs/01070.TIF,L,128,128,"(128, 128)",uint8,118.0,230.0,194.15338134765625,9.305056643710445
1-1119,0,non-inclusion,Heat 1 images/imgs/01119.TIF,L,128,128,"(128, 128)",uint8,51.0,234.0,198.56805419921875,12.200924396371313
1-1134,0,non-inclusion,Heat 1 images/imgs/01134.TIF,L,128,128,"(128, 128)",uint8,30.0,235.0,196.16632080078125,14.459833273907284
1-1151,0,non-inclusion,Heat 1 images/imgs/01151.TIF,L,128,128,"(128, 128)",uint8,23.0,229.0,196.56256103515625,14.01485390798608
1-1161,0,non-inclusion,Heat 1 images/imgs/01161.TIF,L,128,128,"(128, 128)",uint8,56.0,241.0,198.9774169921875,14.640107307013945
1-1176,0,non-inclusion,Heat 1 images/imgs/01176.TIF,L,128,128,"(128, 128)",uint8,52.0,232.0,195.5982666015625,13.407446840632723
1-1179,0,non-inclusion,Heat 1 images/imgs/01179.TIF,L,128,128,"(128, 128)",uint8,80.0,231.0,197.70245361328125,10.799470736963542
1-1185,0,non-inclusion,Heat 1 images/imgs/01185.TIF,L,128,128,"(128, 128)",uint8,47.0,237.0,198.50213623046875,13.525104888073674
1-1196,0,non-inclusion,Heat 1 images/imgs/01196.TIF,L,128,128,"(128, 128)",uint8,108.0,237.0,193.75439453125,13.052669193345382
1-1199,0,non-inclusion,Heat 1 images/imgs/01199.TIF,L,128,128,"(128, 128)",uint8,76.0,243.0,186.69757080078125,21.78907015187583
1-1215,0,non-inclusion,Heat 1 images/imgs/01215.TIF,L,128,128,"(128, 128)",uint8,25.0,235.0,197.67340087890625,15.89399194622789
1-1225,0,non-inclusion,Heat 1 images/imgs/01225.TIF,L,128,128,"(128, 128)",uint8,50.0,234.0,196.792236328125,11.834436199290886
1-1232,0,non-inclusion,Heat 1 images/imgs/01232.TIF,L,128,128,"(128, 128)",uint8,48.0,241.0,198.06884765625,15.457919859004846
1-1240,0,non-inclusion,Heat 1 images/imgs/01240.TIF,L,128,128,"(128, 128)",uint8,48.0,238.0,197.7030029296875,15.005713455044825
1-1251,0,non-inclusion,Heat 1 images/imgs/01251.TIF,L,128,128,"(128, 128)",uint8,30.0,232.0,196.836181640625,14.59358754159491
1-1263,0,non-inclusion,Heat 1 images/imgs/01263.TIF,L,128,128,"(128, 128)",uint8,114.0,231.0,195.40240478515625,8.968572873807158
1-1279,0,non-inclusion,Heat 1 images/imgs/01279.TIF,L,128,128,"(128, 128)",uint8,101.0,235.0,198.36859130859375,11.545365992312583
1-1285,0,non-inclusion,Heat 1 images/imgs/01285.TIF,L,128,128,"(128, 128)",uint8,44.0,233.0,195.5115966796875,12.921595836216214
1-1289,0,non-inclusion,Heat 1 images/imgs/01289.TIF,L,128,128,"(128, 128)",uint8,65.0,230.0,193.73809814453125,10.216961507103434
1-1311,0,non-inclusion,Heat 1 images/imgs/01311.TIF,L,128,128,"(128, 128)",uint8,76.0,233.0,196.60443115234375,10.843787481637593
1-1349,0,non-inclusion,Heat 1 images/imgs/01349.TIF,L,128,128,"(128, 128)",uint8,4.0,226.0,192.743408203125,18.396109008847535
1-1356,0,non-inclusion,Heat 1 images/imgs/01356.TIF,L,128,128,"(128, 128)",uint8,27.0,237.0,197.77801513671875,13.118561574313997
1-1378,0,non-inclusion,Heat 1 images/imgs/01378.TIF,L,128,128,"(128, 128)",uint8,38.0,234.0,196.886474609375,19.047225634419725
1-1389,0,non-inclusion,Heat 1 images/imgs/01389.TIF,L,128,128,"(128, 128)",uint8,42.0,237.0,196.56951904296875,13.41123163246164
1-1397,0,non-inclusion,Heat 1 images/imgs/01397.TIF,L,128,128,"(128, 128)",uint8,30.0,233.0,197.2591552734375,16.643837033583917
1-1444,0,non-inclusion,Heat 1 images/imgs/01444.TIF,L,128,128,"(128, 128)",uint8,86.0,229.0,199.23199462890625,9.665250370405694
1-1461,0,non-inclusion,Heat 1 images/imgs/01461.TIF,L,128,128,"(128, 128)",uint8,85.0,239.0,196.30120849609375,15.933977352868451
1-1485,0,non-inclusion,Heat 1 images/imgs/01485.TIF,L,128,128,"(128, 128)",uint8,53.0,229.0,193.21282958984375,10.762247926021574
1-1513,0,non-inclusion,Heat 1 images/imgs/01513.TIF,L,128,128,"(128, 128)",uint8,57.0,232.0,196.2679443359375,14.795546164355983
1-1515,0,non-inclusion,Heat 1 images/imgs/01515.TIF,L,128,128,"(128, 128)",uint8,20.0,232.0,196.4464111328125,16.08486357545895
1-1516,0,non-inclusion,Heat 1 images/imgs/01516.TIF,L,128,128,"(128, 128)",uint8,60.0,231.0,193.62493896484375,13.304837165966228
1-1554,0,non-inclusion,Heat 1 images/imgs/01554.TIF,L,128,128,"(128, 128)",uint8,54.0,233.0,197.36328125,14.424972052852857
1-1572,0,non-inclusion,Heat 1 images/imgs/01572.TIF,L,128,128,"(128, 128)",uint8,40.0,232.0,196.87677001953125,13.453914843859385
1-1603,0,non-inclusion,Heat 1 images/imgs/01603.TIF,L,128,128,"(128, 128)",uint8,31.0,230.0,193.28857421875,15.442195525722624
1-1612,0,non-inclusion,Heat 1 images/imgs/01612.TIF,L,128,128,"(128, 128)",uint8,66.0,232.0,196.4534912109375,12.497706235597391
1-1638,0,non-inclusion,Heat 1 images/imgs/01638.TIF,L,128,128,"(128, 128)",uint8,144.0,224.0,192.6529541015625,8.393522169972222
1-1649,0,non-inclusion,Heat 1 images/imgs/01649.TIF,L,128,128,"(128, 128)",uint8,46.0,230.0,194.42767333984375,15.940269162206944
1-1657,0,non-inclusion,Heat 1 images/imgs/01657.TIF,L,128,128,"(128, 128)",uint8,116.0,231.0,195.81976318359375,10.197783945782314
1-1670,0,non-inclusion,Heat 1 images/imgs/01670.TIF,L,128,128,"(128, 128)",uint8,88.0,238.0,197.70477294921875,10.58845100105621
1-1690,0,non-inclusion,Heat 1 images/imgs/01690.TIF,L,128,128,"(128, 128)",uint8,27.0,233.0,196.16876220703125,16.440463530412448
1-1692,0,non-inclusion,Heat 1 images/imgs/01692.TIF,L,128,128,"(128, 128)",uint8,119.0,225.0,193.6297607421875,8.83769575462685
1-1702,0,non-inclusion,Heat 1 images/imgs/01702.TIF,L,128,128,"(128, 128)",uint8,26.0,237.0,193.69403076171875,15.577026306323098
1-1704,0,non-inclusion,Heat 1 images/imgs/01704.TIF,L,128,128,"(128, 128)",uint8,56.0,227.0,193.07598876953125,11.395908180812045
1-1715,0,non-inclusion,Heat 1 images/imgs/01715.TIF,L,128,128,"(128, 128)",uint8,57.0,230.0,198.3348388671875,10.872858855463594
1-1744,0,non-inclusion,Heat 1 images/imgs/01744.TIF,L,128,128,"(128, 128)",uint8,148.0,238.0,198.2965087890625,8.896422621913608
1-1748,0,non-inclusion,Heat 1 images/imgs/01748.TIF,L,128,128,"(128, 128)",uint8,50.0,233.0,196.79876708984375,15.492042783093964
1-1790,0,non-inclusion,Heat 1 images/imgs/01790.TIF,L,128,128,"(128, 128)",uint8,44.0,231.0,193.5843505859375,13.950083277716105
1-1794,0,non-inclusion,Heat 1 images/imgs/01794.TIF,L,128,128,"(128, 128)",uint8,36.0,239.0,197.83795166015625,12.645140672238886
1-1795,0,non-inclusion,Heat 1 images/imgs/01795.TIF,L,128,128,"(128, 128)",uint8,91.0,230.0,196.14837646484375,11.051427569287677
1-1796,0,non-inclusion,Heat 1 images/imgs/01796.TIF,L,128,128,"(128, 128)",uint8,33.0,233.0,196.96539306640625,17.03156066565256
1-1831,0,non-inclusion,Heat 1 images/imgs/01831.TIF,L,128,128,"(128, 128)",uint8,153.0,227.0,193.89385986328125,8.890770615783037
1-1837,0,non-inclusion,Heat 1 images/imgs/01837.TIF,L,128,128,"(128, 128)",uint8,79.0,229.0,193.283935546875,12.693452103677147
1-1859,0,non-inclusion,Heat 1 images/imgs/01859.TIF,L,128,128,"(128, 128)",uint8,93.0,227.0,192.9366455078125,10.528294507267413
1-1868,0,non-inclusion,Heat 1 images/imgs/01868.TIF,L,128,128,"(128, 128)",uint8,105.0,227.0,194.12841796875,10.628123990972707
1-1870,0,non-inclusion,Heat 1 images/imgs/01870.TIF,L,128,128,"(128, 128)",uint8,103.0,237.0,195.7552490234375,9.172835037409873
1-1889,0,non-inclusion,Heat 1 images/imgs/01889.TIF,L,128,128,"(128, 128)",uint8,123.0,226.0,191.94671630859375,9.067053285484974
1-1896,0,non-inclusion,Heat 1 images/imgs/01896.TIF,L,128,128,"(128, 128)",uint8,114.0,231.0,197.55242919921875,9.41877463538619
1-1905,0,non-inclusion,Heat 1 images/imgs/01905.TIF,L,128,128,"(128, 128)",uint8,88.0,228.0,191.77435302734375,10.245773659286293
1-1921,0,non-inclusion,Heat 1 images/imgs/01921.TIF,L,128,128,"(128, 128)",uint8,111.0,224.0,190.67535400390625,10.534611527522696
1-1924,0,non-inclusion,Heat 1 images/imgs/01924.TIF,L,128,128,"(128, 128)",uint8,69.0,230.0,191.45037841796875,11.372884788026374
1-1934,0,non-inclusion,Heat 1 images/imgs/01934.TIF,L,128,128,"(128, 128)",uint8,122.0,224.0,191.45697021484375,9.25335686555638
1-1991,0,non-inclusion,Heat 1 images/imgs/01991.TIF,L,128,128,"(128, 128)",uint8,14.0,231.0,194.43798828125,16.518764107301585
1-1995,0,non-inclusion,Heat 1 images/imgs/01995.TIF,L,128,128,"(128, 128)",uint8,108.0,226.0,192.7027587890625,9.54977207507896
1-2001,0,non-inclusion,Heat 1 images/imgs/02001.TIF,L,128,128,"(128, 128)",uint8,35.0,230.0,196.09075927734375,14.895551144751906
1-2038,0,non-inclusion,Heat 1 images/imgs/02038.TIF,L,128,128,"(128, 128)",uint8,70.0,228.0,192.11712646484375,10.184828284856572
1-2056,0,non-inclusion,Heat 1 images/imgs/02056.TIF,L,128,128,"(128, 128)",uint8,82.0,241.0,201.44744873046875,11.547178281064845
1-2069,0,non-inclusion,Heat 1 images/imgs/02069.TIF,L,128,128,"(128, 128)",uint8,67.0,235.0,196.74554443359375,12.40018294351715
1-2106,0,non-inclusion,Heat 1 images/imgs/02106.TIF,L,128,128,"(128, 128)",uint8,69.0,230.0,195.77752685546875,12.191190560482337
1-2133,0,non-inclusion,Heat 1 images/imgs/02133.TIF,L,128,128,"(128, 128)",uint8,71.0,226.0,192.18048095703125,12.242347831716874
1-2152,0,non-inclusion,Heat 1 images/imgs/02152.TIF,L,128,128,"(128, 128)",uint8,38.0,229.0,195.1531982421875,14.017936056180067
1-2164,0,non-inclusion,Heat 1 images/imgs/02164.TIF,L,128,128,"(128, 128)",uint8,152.0,226.0,193.61431884765625,8.473324845386582
1-2173,0,non-inclusion,Heat 1 images/imgs/02173.TIF,L,128,128,"(128, 128)",uint8,45.0,233.0,196.21514892578125,13.664320680890212
1-2178,0,non-inclusion,Heat 1 images/imgs/02178.TIF,L,128,128,"(128, 128)",uint8,65.0,227.0,194.1131591796875,11.063438461255613
1-2213,0,non-inclusion,Heat 1 images/imgs/02213.TIF,L,128,128,"(128, 128)",uint8,6.0,231.0,178.294921875,45.22328834984895
1-2234,0,non-inclusion,Heat 1 images/imgs/02234.TIF,L,128,128,"(128, 128)",uint8,136.0,224.0,193.11248779296875,8.439039518827913
1-2248,0,non-inclusion,Heat 1 images/imgs/02248.TIF,L,128,128,"(128, 128)",uint8,81.0,228.0,193.29180908203125,11.918638621115157
1-2251,0,non-inclusion,Heat 1 images/imgs/02251.TIF,L,128,128,"(128, 128)",uint8,36.0,231.0,195.6103515625,14.399614804467125
1-2267,0,non-inclusion,Heat 1 images/imgs/02267.TIF,L,128,128,"(128, 128)",uint8,96.0,228.0,191.2418212890625,10.758206533419902
1-2297,0,non-inclusion,Heat 1 images/imgs/02297.TIF,L,128,128,"(128, 128)",uint8,23.0,231.0,195.50653076171875,16.43609506607413
1-2304,0,non-inclusion,Heat 1 images/imgs/02304.TIF,L,128,128,"(128, 128)",uint8,63.0,233.0,194.8079833984375,13.927003290024361
1-2339,0,non-inclusion,Heat 1 images/imgs/02339.TIF,L,128,128,"(128, 128)",uint8,78.0,230.0,195.1890869140625,13.315168564925035
1-2340,0,non-inclusion,Heat 1 images/imgs/02340.TIF,L,128,128,"(128, 128)",uint8,74.0,236.0,196.50030517578125,13.68399462478858
1-2408,0,non-inclusion,Heat 1 images/imgs/02408.TIF,L,128,128,"(128, 128)",uint8,79.0,229.0,196.13751220703125,9.737262516276644
1-2413,0,non-inclusion,Heat 1 images/imgs/02413.TIF,L,128,128,"(128, 128)",uint8,52.0,228.0,195.411865234375,14.091079321427998
1-2429,0,non-inclusion,Heat 1 images/imgs/02429.TIF,L,128,128,"(128, 128)",uint8,95.0,232.0,196.5257568359375,9.559458547334938
1-2492,0,non-inclusion,Heat 1 images/imgs/02492.TIF,L,128,128,"(128, 128)",uint8,112.0,230.0,194.37005615234375,9.075116990183586
1-2522,0,non-inclusion,Heat 1 images/imgs/02522.TIF,L,128,128,"(128, 128)",uint8,84.0,234.0,190.0118408203125,16.08236798454403
1-2538,0,non-inclusion,Heat 1 images/imgs/02538.TIF,L,128,128,"(128, 128)",uint8,116.0,233.0,191.8646240234375,14.260146932359069
1-2543,0,non-inclusion,Heat 1 images/imgs/02543.TIF,L,128,128,"(128, 128)",uint8,125.0,231.0,194.584228515625,8.627015745571763
1-2554,0,non-inclusion,Heat 1 images/imgs/02554.TIF,L,128,128,"(128, 128)",uint8,65.0,230.0,195.88140869140625,14.651344663784098
