sample_id,heat,part,image_path,label,label_name
4-2487,4,2487,Heat 4 images/imgs/02487.TIF,0,non-inclusion
4-2488,4,2488,Heat 4 images/imgs/02488.TIF,0,non-inclusion
4-2489,4,2489,Heat 4 images/imgs/02489.TIF,0,non-inclusion
4-2491,4,2491,Heat 4 images/imgs/02491.TIF,0,non-inclusion
4-2493,4,2493,Heat 4 images/imgs/02493.TIF,0,non-inclusion
4-2497,4,2497,Heat 4 images/imgs/02497.TIF,0,non-inclusion
4-2498,4,2498,Heat 4 images/imgs/02498.TIF,0,non-inclusion
4-2500,4,2500,Heat 4 images/imgs/02500.TIF,0,non-inclusion
4-2502,4,2502,Heat 4 images/imgs/02502.TIF,0,non-inclusion
4-2503,4,2503,Heat 4 images/imgs/02503.TIF,0,non-inclusion
4-2504,4,2504,Heat 4 images/imgs/02504.TIF,0,non-inclusion
4-2505,4,2505,Heat 4 images/imgs/02505.TIF,0,non-inclusion
4-2508,4,2508,Heat 4 images/imgs/02508.TIF,0,non-inclusion
4-2510,4,2510,Heat 4 images/imgs/02510.TIF,0,non-inclusion
4-2513,4,2513,Heat 4 images/imgs/02513.TIF,0,non-inclusion
4-2515,4,2515,Heat 4 images/imgs/02515.TIF,0,non-inclusion
4-2520,4,2520,Heat 4 images/imgs/02520.TIF,0,non-inclusion
4-2521,4,2521,Heat 4 images/imgs/02521.TIF,0,non-inclusion
4-2522,4,2522,Heat 4 images/imgs/02522.TIF,0,non-inclusion
4-2523,4,2523,Heat 4 images/imgs/02523.TIF,0,non-inclusion
4-2525,4,2525,Heat 4 images/imgs/02525.TIF,0,non-inclusion
4-2527,4,2527,Heat 4 images/imgs/02527.TIF,0,non-inclusion
4-2528,4,2528,Heat 4 images/imgs/02528.TIF,0,non-inclusion
4-2529,4,2529,Heat 4 images/imgs/02529.TIF,0,non-inclusion
4-2531,4,2531,Heat 4 images/imgs/02531.TIF,0,non-inclusion
4-2532,4,2532,Heat 4 images/imgs/02532.TIF,0,non-inclusion
4-2533,4,2533,Heat 4 images/imgs/02533.TIF,0,non-inclusion
4-2534,4,2534,Heat 4 images/imgs/02534.TIF,0,non-inclusion
4-2536,4,2536,Heat 4 images/imgs/02536.TIF,0,non-inclusion
4-2537,4,2537,Heat 4 images/imgs/02537.TIF,0,non-inclusion
4-2538,4,2538,Heat 4 images/imgs/02538.TIF,0,non-inclusion
4-2539,4,2539,Heat 4 images/imgs/02539.TIF,0,non-inclusion
4-2540,4,2540,Heat 4 images/imgs/02540.TIF,0,non-inclusion
4-2541,4,2541,Heat 4 images/imgs/02541.TIF,0,non-inclusion
4-2542,4,2542,Heat 4 images/imgs/02542.TIF,0,non-inclusion
4-2543,4,2543,Heat 4 images/imgs/02543.TIF,0,non-inclusion
4-2544,4,2544,Heat 4 images/imgs/02544.TIF,0,non-inclusion
4-2545,4,2545,Heat 4 images/imgs/02545.TIF,0,non-inclusion
4-2547,4,2547,Heat 4 images/imgs/02547.TIF,0,non-inclusion
4-2548,4,2548,Heat 4 images/imgs/02548.TIF,0,non-inclusion
4-2549,4,2549,Heat 4 images/imgs/02549.TIF,0,non-inclusion
4-2555,4,2555,Heat 4 images/imgs/02555.TIF,0,non-inclusion
4-2556,4,2556,Heat 4 images/imgs/02556.TIF,0,non-inclusion
4-2557,4,2557,Heat 4 images/imgs/02557.TIF,0,non-inclusion
4-2558,4,2558,Heat 4 images/imgs/02558.TIF,0,non-inclusion
4-2559,4,2559,Heat 4 images/imgs/02559.TIF,0,non-inclusion
4-2560,4,2560,Heat 4 images/imgs/02560.TIF,0,non-inclusion
4-2561,4,2561,Heat 4 images/imgs/02561.TIF,0,non-inclusion
4-2563,4,2563,Heat 4 images/imgs/02563.TIF,0,non-inclusion
4-2564,4,2564,Heat 4 images/imgs/02564.TIF,0,non-inclusion
4-2565,4,2565,Heat 4 images/imgs/02565.TIF,0,non-inclusion
4-2568,4,2568,Heat 4 images/imgs/02568.TIF,0,non-inclusion
4-2569,4,2569,Heat 4 images/imgs/02569.TIF,0,non-inclusion
4-2570,4,2570,Heat 4 images/imgs/02570.TIF,0,non-inclusion
4-2571,4,2571,Heat 4 images/imgs/02571.TIF,0,non-inclusion
4-2572,4,2572,Heat 4 images/imgs/02572.TIF,0,non-inclusion
4-2573,4,2573,Heat 4 images/imgs/02573.TIF,0,non-inclusion
4-2574,4,2574,Heat 4 images/imgs/02574.TIF,0,non-inclusion
4-2575,4,2575,Heat 4 images/imgs/02575.TIF,0,non-inclusion
4-2578,4,2578,Heat 4 images/imgs/02578.TIF,0,non-inclusion
4-2582,4,2582,Heat 4 images/imgs/02582.TIF,0,non-inclusion
4-2583,4,2583,Heat 4 images/imgs/02583.TIF,0,non-inclusion
4-2584,4,2584,Heat 4 images/imgs/02584.TIF,0,non-inclusion
4-2587,4,2587,Heat 4 images/imgs/02587.TIF,0,non-inclusion
4-2588,4,2588,Heat 4 images/imgs/02588.TIF,0,non-inclusion
4-2589,4,2589,Heat 4 images/imgs/02589.TIF,0,non-inclusion
4-2591,4,2591,Heat 4 images/imgs/02591.TIF,0,non-inclusion
4-2592,4,2592,Heat 4 images/imgs/02592.TIF,0,non-inclusion
4-2593,4,2593,Heat 4 images/imgs/02593.TIF,0,non-inclusion
4-2594,4,2594,Heat 4 images/imgs/02594.TIF,0,non-inclusion
4-2595,4,2595,Heat 4 images/imgs/02595.TIF,0,non-inclusion
4-2596,4,2596,Heat 4 images/imgs/02596.TIF,0,non-inclusion
4-2597,4,2597,Heat 4 images/imgs/02597.TIF,0,non-inclusion
4-2600,4,2600,Heat 4 images/imgs/02600.TIF,0,non-inclusion
4-2601,4,2601,Heat 4 images/imgs/02601.TIF,0,non-inclusion
4-2602,4,2602,Heat 4 images/imgs/02602.TIF,0,non-inclusion
4-2606,4,2606,Heat 4 images/imgs/02606.TIF,0,non-inclusion
4-2608,4,2608,Heat 4 images/imgs/02608.TIF,0,non-inclusion
4-2613,4,2613,Heat 4 images/imgs/02613.TIF,0,non-inclusion
4-2616,4,2616,Heat 4 images/imgs/02616.TIF,0,non-inclusion
4-2620,4,2620,Heat 4 images/imgs/02620.TIF,0,non-inclusion
4-2621,4,2621,Heat 4 images/imgs/02621.TIF,0,non-inclusion
4-2624,4,2624,Heat 4 images/imgs/02624.TIF,0,non-inclusion
4-2625,4,2625,Heat 4 images/imgs/02625.TIF,0,non-inclusion
4-2626,4,2626,Heat 4 images/imgs/02626.TIF,0,non-inclusion
4-2627,4,2627,Heat 4 images/imgs/02627.TIF,0,non-inclusion
4-2628,4,2628,Heat 4 images/imgs/02628.TIF,0,non-inclusion
4-2629,4,2629,Heat 4 images/imgs/02629.TIF,0,non-inclusion
4-2630,4,2630,Heat 4 images/imgs/02630.TIF,0,non-inclusion
4-2632,4,2632,Heat 4 images/imgs/02632.TIF,0,non-inclusion
4-2633,4,2633,Heat 4 images/imgs/02633.TIF,0,non-inclusion
4-2636,4,2636,Heat 4 images/imgs/02636.TIF,0,non-inclusion
4-2637,4,2637,Heat 4 images/imgs/02637.TIF,0,non-inclusion
4-2638,4,2638,Heat 4 images/imgs/02638.TIF,0,non-inclusion
4-2641,4,2641,Heat 4 images/imgs/02641.TIF,0,non-inclusion
4-2644,4,2644,Heat 4 images/imgs/02644.TIF,0,non-inclusion
4-2647,4,2647,Heat 4 images/imgs/02647.TIF,0,non-inclusion
4-2648,4,2648,Heat 4 images/imgs/02648.TIF,0,non-inclusion
4-2650,4,2650,Heat 4 images/imgs/02650.TIF,0,non-inclusion
4-2652,4,2652,Heat 4 images/imgs/02652.TIF,0,non-inclusion
4-2655,4,2655,Heat 4 images/imgs/02655.TIF,0,non-inclusion
4-2656,4,2656,Heat 4 images/imgs/02656.TIF,0,non-inclusion
4-2660,4,2660,Heat 4 images/imgs/02660.TIF,0,non-inclusion
4-2661,4,2661,Heat 4 images/imgs/02661.TIF,0,non-inclusion
4-2662,4,2662,Heat 4 images/imgs/02662.TIF,0,non-inclusion
4-2663,4,2663,Heat 4 images/imgs/02663.TIF,0,non-inclusion
4-2664,4,2664,Heat 4 images/imgs/02664.TIF,0,non-inclusion
4-2666,4,2666,Heat 4 images/imgs/02666.TIF,0,non-inclusion
4-2667,4,2667,Heat 4 images/imgs/02667.TIF,0,non-inclusion
4-2670,4,2670,Heat 4 images/imgs/02670.TIF,0,non-inclusion
4-2671,4,2671,Heat 4 images/imgs/02671.TIF,0,non-inclusion
4-2675,4,2675,Heat 4 images/imgs/02675.TIF,0,non-inclusion
4-2676,4,2676,Heat 4 images/imgs/02676.TIF,0,non-inclusion
4-2677,4,2677,Heat 4 images/imgs/02677.TIF,0,non-inclusion
4-2678,4,2678,Heat 4 images/imgs/02678.TIF,0,non-inclusion
4-2679,4,2679,Heat 4 images/imgs/02679.TIF,0,non-inclusion
4-2680,4,2680,Heat 4 images/imgs/02680.TIF,0,non-inclusion
4-2681,4,2681,Heat 4 images/imgs/02681.TIF,0,non-inclusion
4-2683,4,2683,Heat 4 images/imgs/02683.TIF,0,non-inclusion
4-2685,4,2685,Heat 4 images/imgs/02685.TIF,0,non-inclusion
4-2688,4,2688,Heat 4 images/imgs/02688.TIF,0,non-inclusion
4-2690,4,2690,Heat 4 images/imgs/02690.TIF,0,non-inclusion
4-2695,4,2695,Heat 4 images/imgs/02695.TIF,0,non-inclusion
4-2696,4,2696,Heat 4 images/imgs/02696.TIF,0,non-inclusion
4-2697,4,2697,Heat 4 images/imgs/02697.TIF,0,non-inclusion
4-2698,4,2698,Heat 4 images/imgs/02698.TIF,0,non-inclusion
4-2699,4,2699,Heat 4 images/imgs/02699.TIF,0,non-inclusion
4-2700,4,2700,Heat 4 images/imgs/02700.TIF,0,non-inclusion
4-2704,4,2704,Heat 4 images/imgs/02704.TIF,0,non-inclusion
4-2709,4,2709,Heat 4 images/imgs/02709.TIF,0,non-inclusion
4-2710,4,2710,Heat 4 images/imgs/02710.TIF,0,non-inclusion
4-2712,4,2712,Heat 4 images/imgs/02712.TIF,0,non-inclusion
4-2715,4,2715,Heat 4 images/imgs/02715.TIF,0,non-inclusion
4-2719,4,2719,Heat 4 images/imgs/02719.TIF,0,non-inclusion
4-2721,4,2721,Heat 4 images/imgs/02721.TIF,0,non-inclusion
4-2722,4,2722,Heat 4 images/imgs/02722.TIF,0,non-inclusion
4-2725,4,2725,Heat 4 images/imgs/02725.TIF,0,non-inclusion
4-2731,4,2731,Heat 4 images/imgs/02731.TIF,0,non-inclusion
4-2734,4,2734,Heat 4 images/imgs/02734.TIF,0,non-inclusion
4-2735,4,2735,Heat 4 images/imgs/02735.TIF,0,non-inclusion
4-2736,4,2736,Heat 4 images/imgs/02736.TIF,0,non-inclusion
4-2741,4,2741,Heat 4 images/imgs/02741.TIF,0,non-inclusion
4-2742,4,2742,Heat 4 images/imgs/02742.TIF,0,non-inclusion
4-2744,4,2744,Heat 4 images/imgs/02744.TIF,0,non-inclusion
4-2746,4,2746,Heat 4 images/imgs/02746.TIF,0,non-inclusion
4-2748,4,2748,Heat 4 images/imgs/02748.TIF,0,non-inclusion
4-2749,4,2749,Heat 4 images/imgs/02749.TIF,0,non-inclusion
4-2750,4,2750,Heat 4 images/imgs/02750.TIF,0,non-inclusion
4-2751,4,2751,Heat 4 images/imgs/02751.TIF,0,non-inclusion
4-2752,4,2752,Heat 4 images/imgs/02752.TIF,0,non-inclusion
4-2753,4,2753,Heat 4 images/imgs/02753.TIF,0,non-inclusion
4-2759,4,2759,Heat 4 images/imgs/02759.TIF,0,non-inclusion
4-2761,4,2761,Heat 4 images/imgs/02761.TIF,0,non-inclusion
4-2763,4,2763,Heat 4 images/imgs/02763.TIF,0,non-inclusion
4-2764,4,2764,Heat 4 images/imgs/02764.TIF,0,non-inclusion
4-2765,4,2765,Heat 4 images/imgs/02765.TIF,0,non-inclusion
4-2766,4,2766,Heat 4 images/imgs/02766.TIF,0,non-inclusion
4-2767,4,2767,Heat 4 images/imgs/02767.TIF,0,non-inclusion
4-2769,4,2769,Heat 4 images/imgs/02769.TIF,0,non-inclusion
4-2771,4,2771,Heat 4 images/imgs/02771.TIF,0,non-inclusion
4-2773,4,2773,Heat 4 images/imgs/02773.TIF,0,non-inclusion
4-2775,4,2775,Heat 4 images/imgs/02775.TIF,0,non-inclusion
4-2779,4,2779,Heat 4 images/imgs/02779.TIF,0,non-inclusion
4-2786,4,2786,Heat 4 images/imgs/02786.TIF,0,non-inclusion
4-2788,4,2788,Heat 4 images/imgs/02788.TIF,0,non-inclusion
4-2791,4,2791,Heat 4 images/imgs/02791.TIF,0,non-inclusion
4-2794,4,2794,Heat 4 images/imgs/02794.TIF,0,non-inclusion
4-2797,4,2797,Heat 4 images/imgs/02797.TIF,0,non-inclusion
4-2799,4,2799,Heat 4 images/imgs/02799.TIF,0,non-inclusion
4-2801,4,2801,Heat 4 images/imgs/02801.TIF,0,non-inclusion
4-2803,4,2803,Heat 4 images/imgs/02803.TIF,0,non-inclusion
4-2804,4,2804,Heat 4 images/imgs/02804.TIF,0,non-inclusion
4-2806,4,2806,Heat 4 images/imgs/02806.TIF,0,non-inclusion
4-2809,4,2809,Heat 4 images/imgs/02809.TIF,0,non-inclusion
4-2810,4,2810,Heat 4 images/imgs/02810.TIF,0,non-inclusion
4-2811,4,2811,Heat 4 images/imgs/02811.TIF,0,non-inclusion
4-2812,4,2812,Heat 4 images/imgs/02812.TIF,0,non-inclusion
4-2813,4,2813,Heat 4 images/imgs/02813.TIF,0,non-inclusion
4-2815,4,2815,Heat 4 images/imgs/02815.TIF,0,non-inclusion
4-2818,4,2818,Heat 4 images/imgs/02818.TIF,0,non-inclusion
4-2823,4,2823,Heat 4 images/imgs/02823.TIF,0,non-inclusion
4-2825,4,2825,Heat 4 images/imgs/02825.TIF,0,non-inclusion
4-2830,4,2830,Heat 4 images/imgs/02830.TIF,0,non-inclusion
4-2832,4,2832,Heat 4 images/imgs/02832.TIF,0,non-inclusion
4-2833,4,2833,Heat 4 images/imgs/02833.TIF,0,non-inclusion
4-2836,4,2836,Heat 4 images/imgs/02836.TIF,0,non-inclusion
4-2837,4,2837,Heat 4 images/imgs/02837.TIF,0,non-inclusion
4-2843,4,2843,Heat 4 images/imgs/02843.TIF,0,non-inclusion
4-2845,4,2845,Heat 4 images/imgs/02845.TIF,0,non-inclusion
4-2849,4,2849,Heat 4 images/imgs/02849.TIF,0,non-inclusion
4-2852,4,2852,Heat 4 images/imgs/02852.TIF,0,non-inclusion
4-2853,4,2853,Heat 4 images/imgs/02853.TIF,0,non-inclusion
4-2854,4,2854,Heat 4 images/imgs/02854.TIF,0,non-inclusion
4-2858,4,2858,Heat 4 images/imgs/02858.TIF,0,non-inclusion
4-2859,4,2859,Heat 4 images/imgs/02859.TIF,0,non-inclusion
4-2862,4,2862,Heat 4 images/imgs/02862.TIF,0,non-inclusion
4-2867,4,2867,Heat 4 images/imgs/02867.TIF,0,non-inclusion
4-2868,4,2868,Heat 4 images/imgs/02868.TIF,0,non-inclusion
4-2869,4,2869,Heat 4 images/imgs/02869.TIF,0,non-inclusion
4-2871,4,2871,Heat 4 images/imgs/02871.TIF,0,non-inclusion
4-2872,4,2872,Heat 4 images/imgs/02872.TIF,0,non-inclusion
4-2883,4,2883,Heat 4 images/imgs/02883.TIF,0,non-inclusion
4-2886,4,2886,Heat 4 images/imgs/02886.TIF,0,non-inclusion
4-2887,4,2887,Heat 4 images/imgs/02887.TIF,0,non-inclusion
4-2891,4,2891,Heat 4 images/imgs/02891.TIF,0,non-inclusion
4-2897,4,2897,Heat 4 images/imgs/02897.TIF,0,non-inclusion
4-2899,4,2899,Heat 4 images/imgs/02899.TIF,0,non-inclusion
4-2900,4,2900,Heat 4 images/imgs/02900.TIF,0,non-inclusion
4-2902,4,2902,Heat 4 images/imgs/02902.TIF,0,non-inclusion
4-2904,4,2904,Heat 4 images/imgs/02904.TIF,0,non-inclusion
4-2908,4,2908,Heat 4 images/imgs/02908.TIF,0,non-inclusion
4-2910,4,2910,Heat 4 images/imgs/02910.TIF,0,non-inclusion
4-2914,4,2914,Heat 4 images/imgs/02914.TIF,0,non-inclusion
4-2917,4,2917,Heat 4 images/imgs/02917.TIF,0,non-inclusion
4-2919,4,2919,Heat 4 images/imgs/02919.TIF,0,non-inclusion
4-2921,4,2921,Heat 4 images/imgs/02921.TIF,0,non-inclusion
4-2923,4,2923,Heat 4 images/imgs/02923.TIF,0,non-inclusion
4-2924,4,2924,Heat 4 images/imgs/02924.TIF,0,non-inclusion
4-2927,4,2927,Heat 4 images/imgs/02927.TIF,0,non-inclusion
4-2928,4,2928,Heat 4 images/imgs/02928.TIF,0,non-inclusion
4-2929,4,2929,Heat 4 images/imgs/02929.TIF,0,non-inclusion
4-2931,4,2931,Heat 4 images/imgs/02931.TIF,0,non-inclusion
4-2933,4,2933,Heat 4 images/imgs/02933.TIF,0,non-inclusion
4-2936,4,2936,Heat 4 images/imgs/02936.TIF,0,non-inclusion
4-2938,4,2938,Heat 4 images/imgs/02938.TIF,0,non-inclusion
4-2941,4,2941,Heat 4 images/imgs/02941.TIF,0,non-inclusion
4-2942,4,2942,Heat 4 images/imgs/02942.TIF,0,non-inclusion
4-2945,4,2945,Heat 4 images/imgs/02945.TIF,0,non-inclusion
4-2949,4,2949,Heat 4 images/imgs/02949.TIF,0,non-inclusion
4-2958,4,2958,Heat 4 images/imgs/02958.TIF,0,non-inclusion
4-2959,4,2959,Heat 4 images/imgs/02959.TIF,0,non-inclusion
4-2960,4,2960,Heat 4 images/imgs/02960.TIF,0,non-inclusion
4-2964,4,2964,Heat 4 images/imgs/02964.TIF,0,non-inclusion
4-2967,4,2967,Heat 4 images/imgs/02967.TIF,0,non-inclusion
4-2969,4,2969,Heat 4 images/imgs/02969.TIF,0,non-inclusion
4-2972,4,2972,Heat 4 images/imgs/02972.TIF,0,non-inclusion
4-2973,4,2973,Heat 4 images/imgs/02973.TIF,0,non-inclusion
4-2974,4,2974,Heat 4 images/imgs/02974.TIF,0,non-inclusion
4-2979,4,2979,Heat 4 images/imgs/02979.TIF,0,non-inclusion
4-2982,4,2982,Heat 4 images/imgs/02982.TIF,0,non-inclusion
4-2986,4,2986,Heat 4 images/imgs/02986.TIF,0,non-inclusion
4-2988,4,2988,Heat 4 images/imgs/02988.TIF,0,non-inclusion
4-2990,4,2990,Heat 4 images/imgs/02990.TIF,0,non-inclusion
4-2991,4,2991,Heat 4 images/imgs/02991.TIF,0,non-inclusion
4-2995,4,2995,Heat 4 images/imgs/02995.TIF,0,non-inclusion
4-2996,4,2996,Heat 4 images/imgs/02996.TIF,0,non-inclusion
4-3000,4,3000,Heat 4 images/imgs/03000.TIF,0,non-inclusion
4-3001,4,3001,Heat 4 images/imgs/03001.TIF,0,non-inclusion
4-3002,4,3002,Heat 4 images/imgs/03002.TIF,0,non-inclusion
4-3007,4,3007,Heat 4 images/imgs/03007.TIF,0,non-inclusion
4-3008,4,3008,Heat 4 images/imgs/03008.TIF,0,non-inclusion
4-3011,4,3011,Heat 4 images/imgs/03011.TIF,0,non-inclusion
4-3012,4,3012,Heat 4 images/imgs/03012.TIF,0,non-inclusion
4-3013,4,3013,Heat 4 images/imgs/03013.TIF,0,non-inclusion
4-3016,4,3016,Heat 4 images/imgs/03016.TIF,0,non-inclusion
4-3018,4,3018,Heat 4 images/imgs/03018.TIF,0,non-inclusion
4-3020,4,3020,Heat 4 images/imgs/03020.TIF,0,non-inclusion
4-3027,4,3027,Heat 4 images/imgs/03027.TIF,0,non-inclusion
4-3030,4,3030,Heat 4 images/imgs/03030.TIF,0,non-inclusion
4-3032,4,3032,Heat 4 images/imgs/03032.TIF,0,non-inclusion
4-3035,4,3035,Heat 4 images/imgs/03035.TIF,0,non-inclusion
4-3037,4,3037,Heat 4 images/imgs/03037.TIF,0,non-inclusion
4-3040,4,3040,Heat 4 images/imgs/03040.TIF,0,non-inclusion
4-3041,4,3041,Heat 4 images/imgs/03041.TIF,0,non-inclusion
4-3045,4,3045,Heat 4 images/imgs/03045.TIF,0,non-inclusion
4-3047,4,3047,Heat 4 images/imgs/03047.TIF,0,non-inclusion
4-3048,4,3048,Heat 4 images/imgs/03048.TIF,0,non-inclusion
4-3049,4,3049,Heat 4 images/imgs/03049.TIF,0,non-inclusion
4-3051,4,3051,Heat 4 images/imgs/03051.TIF,0,non-inclusion
4-3053,4,3053,Heat 4 images/imgs/03053.TIF,0,non-inclusion
4-3055,4,3055,Heat 4 images/imgs/03055.TIF,0,non-inclusion
4-3057,4,3057,Heat 4 images/imgs/03057.TIF,0,non-inclusion
4-3059,4,3059,Heat 4 images/imgs/03059.TIF,0,non-inclusion
4-3060,4,3060,Heat 4 images/imgs/03060.TIF,0,non-inclusion
4-3062,4,3062,Heat 4 images/imgs/03062.TIF,0,non-inclusion
4-3066,4,3066,Heat 4 images/imgs/03066.TIF,0,non-inclusion
4-3070,4,3070,Heat 4 images/imgs/03070.TIF,0,non-inclusion
4-3071,4,3071,Heat 4 images/imgs/03071.TIF,0,non-inclusion
4-3072,4,3072,Heat 4 images/imgs/03072.TIF,0,non-inclusion
4-3075,4,3075,Heat 4 images/imgs/03075.TIF,0,non-inclusion
4-3078,4,3078,Heat 4 images/imgs/03078.TIF,0,non-inclusion
4-3079,4,3079,Heat 4 images/imgs/03079.TIF,0,non-inclusion
4-3083,4,3083,Heat 4 images/imgs/03083.TIF,0,non-inclusion
4-3084,4,3084,Heat 4 images/imgs/03084.TIF,0,non-inclusion
4-3085,4,3085,Heat 4 images/imgs/03085.TIF,0,non-inclusion
4-3087,4,3087,Heat 4 images/imgs/03087.TIF,0,non-inclusion
4-3088,4,3088,Heat 4 images/imgs/03088.TIF,0,non-inclusion
4-3089,4,3089,Heat 4 images/imgs/03089.TIF,0,non-inclusion
4-3094,4,3094,Heat 4 images/imgs/03094.TIF,0,non-inclusion
4-3096,4,3096,Heat 4 images/imgs/03096.TIF,0,non-inclusion
4-3097,4,3097,Heat 4 images/imgs/03097.TIF,0,non-inclusion
4-3099,4,3099,Heat 4 images/imgs/03099.TIF,0,non-inclusion
4-3101,4,3101,Heat 4 images/imgs/03101.TIF,0,non-inclusion
4-3102,4,3102,Heat 4 images/imgs/03102.TIF,0,non-inclusion
4-3109,4,3109,Heat 4 images/imgs/03109.TIF,0,non-inclusion
4-3110,4,3110,Heat 4 images/imgs/03110.TIF,0,non-inclusion
4-3113,4,3113,Heat 4 images/imgs/03113.TIF,0,non-inclusion
4-3115,4,3115,Heat 4 images/imgs/03115.TIF,0,non-inclusion
4-3116,4,3116,Heat 4 images/imgs/03116.TIF,0,non-inclusion
4-3118,4,3118,Heat 4 images/imgs/03118.TIF,0,non-inclusion
4-3126,4,3126,Heat 4 images/imgs/03126.TIF,0,non-inclusion
4-3127,4,3127,Heat 4 images/imgs/03127.TIF,0,non-inclusion
4-3133,4,3133,Heat 4 images/imgs/03133.TIF,0,non-inclusion
4-3134,4,3134,Heat 4 images/imgs/03134.TIF,0,non-inclusion
4-3136,4,3136,Heat 4 images/imgs/03136.TIF,0,non-inclusion
4-3139,4,3139,Heat 4 images/imgs/03139.TIF,0,non-inclusion
4-3142,4,3142,Heat 4 images/imgs/03142.TIF,0,non-inclusion
4-3143,4,3143,Heat 4 images/imgs/03143.TIF,0,non-inclusion
4-3144,4,3144,Heat 4 images/imgs/03144.TIF,0,non-inclusion
4-3151,4,3151,Heat 4 images/imgs/03151.TIF,0,non-inclusion
4-3152,4,3152,Heat 4 images/imgs/03152.TIF,0,non-inclusion
4-3154,4,3154,Heat 4 images/imgs/03154.TIF,0,non-inclusion
4-3163,4,3163,Heat 4 images/imgs/03163.TIF,0,non-inclusion
4-3164,4,3164,Heat 4 images/imgs/03164.TIF,0,non-inclusion
4-3167,4,3167,Heat 4 images/imgs/03167.TIF,0,non-inclusion
4-3168,4,3168,Heat 4 images/imgs/03168.TIF,0,non-inclusion
4-3169,4,3169,Heat 4 images/imgs/03169.TIF,0,non-inclusion
4-3170,4,3170,Heat 4 images/imgs/03170.TIF,0,non-inclusion
4-3171,4,3171,Heat 4 images/imgs/03171.TIF,0,non-inclusion
4-3176,4,3176,Heat 4 images/imgs/03176.TIF,0,non-inclusion
4-3177,4,3177,Heat 4 images/imgs/03177.TIF,0,non-inclusion
4-3182,4,3182,Heat 4 images/imgs/03182.TIF,0,non-inclusion
4-3183,4,3183,Heat 4 images/imgs/03183.TIF,0,non-inclusion
4-3184,4,3184,Heat 4 images/imgs/03184.TIF,0,non-inclusion
4-3186,4,3186,Heat 4 images/imgs/03186.TIF,0,non-inclusion
4-3187,4,3187,Heat 4 images/imgs/03187.TIF,0,non-inclusion
4-3189,4,3189,Heat 4 images/imgs/03189.TIF,0,non-inclusion
4-3191,4,3191,Heat 4 images/imgs/03191.TIF,0,non-inclusion
4-3192,4,3192,Heat 4 images/imgs/03192.TIF,0,non-inclusion
4-3197,4,3197,Heat 4 images/imgs/03197.TIF,0,non-inclusion
4-3201,4,3201,Heat 4 images/imgs/03201.TIF,0,non-inclusion
4-3208,4,3208,Heat 4 images/imgs/03208.TIF,0,non-inclusion
4-3209,4,3209,Heat 4 images/imgs/03209.TIF,0,non-inclusion
4-3214,4,3214,Heat 4 images/imgs/03214.TIF,0,non-inclusion
4-3218,4,3218,Heat 4 images/imgs/03218.TIF,0,non-inclusion
4-3222,4,3222,Heat 4 images/imgs/03222.TIF,0,non-inclusion
4-3230,4,3230,Heat 4 images/imgs/03230.TIF,0,non-inclusion
4-3234,4,3234,Heat 4 images/imgs/03234.TIF,0,non-inclusion
4-3236,4,3236,Heat 4 images/imgs/03236.TIF,0,non-inclusion
4-3237,4,3237,Heat 4 images/imgs/03237.TIF,0,non-inclusion
4-3239,4,3239,Heat 4 images/imgs/03239.TIF,0,non-inclusion
4-3240,4,3240,Heat 4 images/imgs/03240.TIF,0,non-inclusion
4-3243,4,3243,Heat 4 images/imgs/03243.TIF,0,non-inclusion
4-3245,4,3245,Heat 4 images/imgs/03245.TIF,0,non-inclusion
4-3247,4,3247,Heat 4 images/imgs/03247.TIF,0,non-inclusion
4-3252,4,3252,Heat 4 images/imgs/03252.TIF,0,non-inclusion
4-3253,4,3253,Heat 4 images/imgs/03253.TIF,0,non-inclusion
4-3257,4,3257,Heat 4 images/imgs/03257.TIF,0,non-inclusion
4-3258,4,3258,Heat 4 images/imgs/03258.TIF,0,non-inclusion
4-3261,4,3261,Heat 4 images/imgs/03261.TIF,0,non-inclusion
4-3267,4,3267,Heat 4 images/imgs/03267.TIF,0,non-inclusion
4-3268,4,3268,Heat 4 images/imgs/03268.TIF,0,non-inclusion
4-3269,4,3269,Heat 4 images/imgs/03269.TIF,0,non-inclusion
4-3270,4,3270,Heat 4 images/imgs/03270.TIF,0,non-inclusion
4-3271,4,3271,Heat 4 images/imgs/03271.TIF,0,non-inclusion
4-3272,4,3272,Heat 4 images/imgs/03272.TIF,0,non-inclusion
4-3274,4,3274,Heat 4 images/imgs/03274.TIF,0,non-inclusion
4-3276,4,3276,Heat 4 images/imgs/03276.TIF,0,non-inclusion
4-3277,4,3277,Heat 4 images/imgs/03277.TIF,0,non-inclusion
4-3278,4,3278,Heat 4 images/imgs/03278.TIF,0,non-inclusion
4-3280,4,3280,Heat 4 images/imgs/03280.TIF,0,non-inclusion
4-3286,4,3286,Heat 4 images/imgs/03286.TIF,0,non-inclusion
4-3287,4,3287,Heat 4 images/imgs/03287.TIF,0,non-inclusion
4-3289,4,3289,Heat 4 images/imgs/03289.TIF,0,non-inclusion
4-3290,4,3290,Heat 4 images/imgs/03290.TIF,0,non-inclusion
4-3292,4,3292,Heat 4 images/imgs/03292.TIF,0,non-inclusion
4-3297,4,3297,Heat 4 images/imgs/03297.TIF,0,non-inclusion
